text,analysis,score
宿舍限电吗。我搞了一个600w的电煎锅，想给自己煎东西吃，这玩意宿舍用会跳闸吗？,（平淡，淡定）询问宿舍限电问题，情绪平稳。,50
逆天大学纪委管我比高中还严。我们纪委太吊了，我见过最吊的。我们纪委水课有人旷课就去告诉老师，水课别人看别的也管管，晚自习上厕所也又说，看手机也要说，晚自习只有8点四十到五十能动，其他时间都给我好好坐着（超大声）！这就是权力的力量吗，呜呜呜，太可怕了，吓哭我了，每天晚自习第一件事点名，早退几分钟我直接反手告诉辅导员，辅导员找你就不关我事了，每节课考勤比老师还在意，太牛了，感觉气势比校长还牛逼，呜呜呜，吓哭我了,（愤怒，压抑）强烈的不满情绪夹杂着无奈与压抑感。,30
win or lose。怎么混进个奇怪的东西,（厌倦，不耐烦）表达了对情况的厌倦和不耐烦。,30
泥蜥物价补贴什么时候发。今年物价补贴酝酿了这么久，这都月底了物价补贴再不发要啃床板了,（不满）对物价补贴发放延迟表达了不满，情绪消极。,40
求助校内求租房单间。想在校内租个单间，希望是博士生宿舍或者青年教师宿舍这种，不要地下室改装的，6月就要入住，求问有房源吗,（平淡，理性）情绪平稳，主要为理性表达需求。,55
高考成绩出来了。高考成绩出来了，600分，能来这个大专最好的专业嘛？,（幽默，讽刺）带有自嘲与调侃的语气，情绪轻松但略显无奈。,60
换硕士毕业服。有没有换码数的呀，我的买小了，变成m嘛。我需要更大的码数比如L码，XL码,（平淡，淡定）询问毕业服换码问题，语气平和。,50
真泪目了啊。已经查到分了714，清华和北大的招生电话已经响了一整天了，我妈问我想选哪个。我说我想上广西大学，我妈扇了我一巴掌。我不服，我反手掏出来“勤恳朴诚”四个大字，广西大学校训几个字在微弱的灯下显得熠熠发光。我哭了，我妈也哭了。她说，她这一辈子从来没有见过如此震人肺腑的校训，镌刻在心里般地难忘。她紧紧握着我的手说，孩子，这18年来你选择了很多错误而曲折的路，但是这次是你人生的转折点，你选择了一条无比正确而闪光的,（幽默，夸张）带有夸张与幽默的叙述，情绪愉快而积极。,75
来本校果然是最正确的选择。rt,（满足）表达对当前选择的满足和愉快情绪。,80
求租校园卡。万能的吧友们，本人因女朋友考研，求租一张本科生校园卡（仅进出学校用），因为研究生只能刷脸无法使用卡进出，求租一张本科生校园卡，或者录 NFC 也可以。价格可以商量。,（平淡，理性）表达需求，语气平和，没有明显情绪波动。,50
听说西大现在刷身份证就可以进去了？,（平淡，淡定）询问进出规则，语气平和。,50
有无鼠鼠需要计算机辅导。来兼职一下 可辅导计算机类作业，java，php，c，cpp，c#，python，数据库，jsp等期末也可以,（平淡，淡定）表达提供辅导服务的需求，语气平和。,50
论你Cwin在哪里。①你C是广西唯一的211高校，此乃一win。 ②你C不是政策性二幺幺，此乃二win。 ③你C不是南方最差二幺幺，此乃三win。 ④你C官方cp学校是中二云带，此乃四win。 ⑤你C今年软科某✌榜成功晋升中流二幺幺，此乃五win。 ⑥你C是调剂小清华，此乃六win。 ⑦你C本科生宿舍不止有八仙桌，此乃七win。 ⑧你C再过几年就是百年高校，历史底蕴深厚，此乃八win。 ⑨你C曾经是国立广西大学，此乃九win。,（自豪，乐观）表现出对学校的自豪感和积极情绪。,80
信息安全怎么样。c大信息安全怎么样，课程大概学什么呢，有好人发一张课程表吗,（平淡，淡定）询问课程信息，情绪平和。,50
新鲜的红烧人鞭。,（厌恶，愤怒）表达了对某事物的极度厌恶和反感。,35
在微信群被威胁怎么办。在一个微信群，网友自己弄的硕博交流群，之前和群管理员因为一点事受到对方骂发生过口角，之后这个管理员就反复对我威胁要踢我，我说什么他都故意怼我然后威胁要踢我，还带着群里其他人一起起哄威胁我，情节极其恶劣，昨天只是在群里接了别人的话互相开了两句玩笑他又对我进行威胁，态度极其恶劣，如何处理这事？,（愤怒，不满）表达了对被威胁的不满与愤怒情绪。,40
想知道西大的法学怎么样。想知道西大的法学怎么样,（平淡，理性）正常询问，没有明显情绪波动。,50
问同学们一个问题。不是西大的学生，想去学校里打球，但是现在疫情期间应该不会让外人进吧？有什么办法混进去吗,（平淡，理性）询问问题，情绪平和。,50
不知不觉就4年了！。时间过得真快，大家现在都在做什么工作啊？待遇怎么样？,（怀念，感慨）对时光流逝的感慨，情绪较为复杂。,60
大四就业补贴。同学们好，听说开学大四的有就业补贴，请问有同学听过这回事吗？,（平淡，淡定）询问就业补贴，情绪中性。,50
C大水木珞妍转让。价格美丽，书籍包邮寄送，有意向的dd,（平淡，淡定）转让书籍的信息，语气平和。,50
浙江校友捏。浙江录取分我越看越奇怪 武理上2，西北中2，尼西末2 怎么三个排一起了,（困惑）表达了对排名的困惑与不解，情绪中带有一点无奈。,45
各位大帅哥，有人了解广西华昇新材料有限公司吗。,（平淡，理性）询问公司情况，情绪平稳。,50
吃瓜心理驱使我来贴吧问问。看到墙下面吵得好厉害啊，问了周围一圈都没听懂发生了啥，能猜出是打篮球比赛相关的，有8u能具体讲一下吗，不吃到瓜都有点没睡意,（好奇，轻松）带有轻松的好奇心，情绪较为活跃。,65
奉劝各位师弟师妹，家里如果无钱又无权，就别去当公务员！。我2007年毕业，当了8年公务员，对当下公务员的现状还是有一点了解的。 现在的公务员队伍，除非家里有权，否则很难当上实权领导，除非家里有钱，否则很难过上优越的生活，如果各位师弟师妹想靠考进公务员，靠公务员的工资来过上富裕生活，哈哈，那么恭喜你，你最多能混个温饱。 很多师弟师妹会问，明明很多公务员开好车，住好房子呀！ 关于这个问题，有以下几个方面。 1.年轻公务员开好车住好房的，最大的可能就是他家里很有钱，还有较,（现实，理性）表达了对公务员现状的理性分析，带有一定的现实主义情绪。,60
求助能源动力的学长学姐。想知道本科能源动力专业出来就业一般是做什么？工作要不要倒班,（平淡，理性）询问就业问题，情绪平和。,50
公管问一个女生。rt,（平淡，淡定）简短问题，情绪中性。,50
十年前的老古董。看不到眼熟的ID了，请问还有十年前的老古董在吗,（怀念，感慨）对过去时光的怀念，带有感慨情绪。,65
高英1求求求。求一下高英1慕课网课试题,（求助，理性）求助性质，情绪平稳。,50
求助机械导师情况。有没有GW老师的学生，想了解一下GW老师的情况，人怎么样，3D打印医疗器械主要是做什么？,（平淡，淡定）询问导师情况，情绪中性。,50
想搬到外面住，东西太多。有没有能出入校园的车辆联系方式啊,（平淡，淡定）关于搬家的问题，情绪中性。,50
全体C冰听我指令。向酒吧舞川带开战！,（幽默，夸张）调侃语气，带有幽默感，情绪轻松。,70
大创国家级项目。大创国家级项目结不了题对毕业有没有影响，有没有老哥知道的很急,（担忧）担心项目进展影响毕业，情绪中带有不安。,35
广西大学行健文理学院表白墙。谁知道学校表白墙QQ，发一下吧，急急急！！！,（急切）情绪急切，带有请求意味。,55
想问下大四同学，学费退款大概啥时候退啊。如题,（平淡，淡定）询问学费退款时间，情绪中性。,50
有没有考环境工程上岸的学长学姐，想咨询一些问题。有没有考环境工程上岸的学长学姐，想咨询一些问题,（平淡，淡定）询问问题，情绪平和。,50
广西大学材料硕士就业咋样。本科东华，准备找个半导体方向的导师。毕业后在长三角或珠三角工作。不知道就业咋样,（平淡，理性）询问就业前景，情绪中性。,50
联培怎么样啊？？。想问一问西大材料和西北有色金属研究院联培怎么样？？？,（好奇，理性）询问联培情况，带有求知欲，情绪较为平稳。,55
我们都有光明的未来！。为人民服务！,（乐观，积极）充满正面积极的情绪，对未来充满信心。,80
一定要现在体测吗？。lz大三，现在出了这个体测通知，我原本想下个学期去测的，这个学期测真的没信心能过诶,（担忧）对体测感到焦虑和担忧，情绪较为负面。,35
民攻打西大。,（愤怒，厌恶）表达对某事件的愤怒和厌恶情绪，言语中带有攻击性。,40
